location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
AR,2021-02-24,AR,Argentina,7017.0,118.0,2116707.0,54983.0,469262.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.65,13.5,30.255556,0.0,56.93425,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-02-25,AR,Argentina,7030.0,129.0,2123737.0,55112.0,504235.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.185185,15.432099,31.679012,0.0,59.441252,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-02-26,AR,Argentina,6669.0,108.0,2130406.0,55220.0,540391.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.802469,17.462963,32.160494,0.0,58.852159,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-02-27,AR,Argentina,4540.0,115.0,2134946.0,55335.0,548570.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.728395,17.783951,32.271605,2.709333,60.587571,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-02-28,AR,Argentina,2553.0,117.0,2137499.0,55452.0,551500.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.302469,17.567901,31.62963,10.740571,71.860864,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-01,AR,Argentina,7466.0,123.0,2144965.0,55575.0,584867.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.623457,19.049383,30.537037,4.092222,75.061864,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-02,AR,Argentina,7245.0,141.0,2152210.0,55716.0,618243.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.308642,18.234568,30.561728,0.471714,72.826054,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-03,AR,Argentina,7505.0,122.0,2159715.0,55838.0,649765.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.919753,17.864198,30.697531,0.108857,74.282136,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-04,AR,Argentina,7120.0,112.0,2166835.0,55950.0,699163.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.919753,17.154321,31.611111,0.0,67.395154,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-05,AR,Argentina,7199.0,140.0,2174034.0,56090.0,748537.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.166667,17.41358,31.512346,0.0,68.54643,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-06,AR,Argentina,4757.0,94.0,2178791.0,56184.0,773432.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.030864,16.209877,31.518519,0.0,63.382957,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-07,AR,Argentina,2737.0,107.0,2181528.0,56291.0,778614.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.962963,17.12963,32.944444,0.0,58.773532,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-08,AR,Argentina,7188.0,121.0,2188716.0,56412.0,823142.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.401235,17.814815,32.876543,1.49225,65.018267,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-09,AR,Argentina,7402.0,136.0,2196118.0,56548.0,873252.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.783951,15.641975,30.759259,0.0,61.329798,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-10,AR,Argentina,7990.0,124.0,2204108.0,56672.0,943649.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.345679,16.623457,32.388889,0.0,55.166756,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-11,AR,Argentina,7918.0,122.0,2212026.0,56794.0,1023899.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.333333,17.661111,32.638889,3.7338,65.149895,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-12,AR,Argentina,7892.0,146.0,2219918.0,56940.0,1093285.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.5,16.203704,28.308642,4.967111,73.432722,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-13,AR,Argentina,5186.0,114.0,2225104.0,57054.0,1113379.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.322222,15.555556,29.583333,2.0574,66.516936,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-14,AR,Argentina,3079.0,108.0,2228183.0,57162.0,1117293.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.3,16.244444,30.022222,8.4074,79.828128,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-15,AR,Argentina,8125.0,132.0,2236308.0,57294.0,1176173.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.833333,16.833333,26.339506,10.272889,84.532808,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-16,AR,Argentina,8521.0,104.0,2244829.0,57398.0,1233861.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.927778,15.466667,25.683333,30.1752,78.817076,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-17,AR,Argentina,8217.0,117.0,2253046.0,57515.0,1293769.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.061111,13.211111,24.683333,3.894667,76.680426,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-18,AR,Argentina,7941.0,115.0,2260987.0,57630.0,1352968.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.648148,10.166667,19.67284,0.508,77.893158,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-19,AR,Argentina,8332.0,123.0,2269319.0,57753.0,1407064.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.111111,11.077778,21.116667,0.5334,72.956121,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-20,AR,Argentina,5854.0,129.0,2275173.0,57882.0,1428820.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.611111,13.518519,23.728395,3.189111,70.511815,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-21,AR,Argentina,3214.0,91.0,2278387.0,57973.0,1437193.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.067901,8.919753,25.018519,0.536222,55.311979,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-22,AR,Argentina,10050.0,144.0,2288437.0,58117.0,1473049.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.104938,11.728395,25.716049,0.0,62.278097,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-23,AR,Argentina,10720.0,139.0,2299157.0,58256.0,1518851.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.635802,11.777778,27.277778,0.0,62.210414,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-24,AR,Argentina,7130.0,150.0,2306287.0,58406.0,1535285.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.679012,13.518519,28.320988,0.0,69.667811,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-25,AR,Argentina,11530.0,133.0,2317817.0,58539.0,1580864.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.993827,17.185185,28.382716,12.756444,82.583684,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-26,AR,Argentina,13069.0,132.0,2330886.0,58671.0,1622992.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.259259,13.944444,24.141975,13.744222,83.75062,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-27,AR,Argentina,9526.0,120.0,2340412.0,58791.0,1648580.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.527778,8.983333,20.638889,11.684,68.979294,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-28,AR,Argentina,5850.0,137.0,2346262.0,58928.0,1657969.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.123457,6.691358,23.469136,0.141111,61.032108,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-29,AR,Argentina,14762.0,160.0,2361024.0,59088.0,1712129.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.932099,8.160494,25.660494,0.0,63.414668,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-30,AR,Argentina,15980.0,146.0,2377004.0,59234.0,1786262.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.709877,10.469136,26.790123,0.0,59.741147,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-03-31,AR,Argentina,17132.0,160.0,2394136.0,59394.0,1865101.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.54321,10.407407,26.796296,0.0,61.801963,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-01,AR,Argentina,14294.0,135.0,2408430.0,59529.0,1918764.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.027778,11.794444,26.238889,0.0,64.966281,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-02,AR,Argentina,11233.0,176.0,2419663.0,59705.0,1949576.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.91358,12.339506,26.074074,0.0,63.680819,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-03,AR,Argentina,13333.0,180.0,2432996.0,59885.0,1983975.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.987654,13.037037,27.425926,0.0,62.471651,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-04,AR,Argentina,9129.0,185.0,2442125.0,60070.0,2006377.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.080247,14.54321,28.549383,0.0,62.053867,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-05,AR,Argentina,23213.0,190.0,2465338.0,60260.0,2082777.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.851852,16.333333,29.654321,0.0,64.908018,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-06,AR,Argentina,25198.0,211.0,2490536.0,60471.0,2171084.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.67284,15.006173,29.67284,0.0,67.036169,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-07,AR,Argentina,26227.0,238.0,2516763.0,60709.0,2279305.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.361111,15.672222,29.177778,0.0,71.777817,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-08,AR,Argentina,26122.0,233.0,2542885.0,60942.0,2383498.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.994444,18.038889,29.066667,11.65225,81.269827,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-09,AR,Argentina,25891.0,208.0,2568776.0,61150.0,2486720.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.395062,17.512346,27.283951,32.314444,90.262318,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-10,AR,Argentina,18329.0,268.0,2587105.0,61418.0,2526403.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.074074,12.481481,21.037037,10.526889,94.582281,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-11,AR,Argentina,11610.0,207.0,2598715.0,61625.0,2547044.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.240741,7.314815,22.314815,5.700889,63.670665,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-12,AR,Argentina,27071.0,261.0,2625786.0,61886.0,2623985.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.722222,7.012346,25.049383,0.0,58.243345,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-13,AR,Argentina,27686.0,300.0,2653472.0,62186.0,2705043.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.191358,7.777778,25.845679,0.0,62.504604,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-14,AR,Argentina,27397.0,288.0,2680869.0,62474.0,2780343.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.104938,9.561728,26.179012,0.0,66.606088,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-15,AR,Argentina,26242.0,309.0,2707111.0,62783.0,2847493.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.691358,11.580247,28.592593,0.0,65.672103,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-16,AR,Argentina,27656.0,351.0,2734767.0,63134.0,2902174.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.067901,13.376543,29.530864,0.0,65.640189,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-17,AR,Argentina,18289.0,352.0,2753056.0,63486.0,2923210.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.475309,14.703704,29.864198,0.0,68.23255,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
AR,2021-04-18,AR,Argentina,12552.0,381.0,2765608.0,63867.0,2932178.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.494444,16.277778,28.961111,0.6096,68.706068,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,
